ZIP_CODE;DAYS_SINCE_PURCHASE;PURCHASE_VISITS;TOTAL_NET_SALES;CC_CARD;AVE_AMOUNT_SPENT;AMSPEND;PSSPEND;CCSPEND;AXSPEND;TMONSPEND;OMONSPEND;SMONSPEND;PREVPD;GMP;PROMOS;DAYS;FREDAYS;MARKDOWN;CLASSES;COUPONS;STYLES;STORES;VALPHON;WEB;MAILED;RESPONDED;RESPONSERATE;HI;LTFREDAY;CLUSTYPE;PERCRET;RESP
ZIP_92064;99;1;169,97;1;169,97;0,0;0,0;169,97;0,0;0,0;0,0;169,97;0,0;0,52;14;446;446,0;0,15;4;1;5;1;1;0;8;1;0,125;0,3019;49,55;Cluster_14;0,0;0
ZIP_92027;280;1;131,99;0;131,99;0,0;0,0;131,99;0,0;0,0;0,0;0,0;0,0;0,61;7;669;669,0;0,08;3;0;4;1;1;0;3;0;0,0;0,6737;223,0;Cluster_15;0,0;0
ZIP_92019;169;3;585,99;1;195,33;0,0;404,99;181,0;0,0;0,0;0,0;118,0;379,99;0,64;15;324;108,0;0,06;5;0;18;2;1;0;7;1;0,1429;0,7276;29,45;Cluster_1;0,0;0
ZIP_92064;209;5;142,95;0;28,59;0,0;0,0;142,95;0,0;0,0;0,0;0,0;0,0;0,49;8;238;47,6;0,25;5;0;7;1;1;1;2;0;0,0;0,1168;34,0;Cluster_4;5,699999999999999e-07;0
ZIP_92091;312;1;77,99;0;77,99;0,0;36,75;41,24;0,0;0,0;0,0;0,0;77,99;0,52;4;312;312,0;0,24;2;0;3;2;0;0;1;0;0,0;0,5016;156,0;Cluster_14;0,0;0
ZIP_92009;5;21;2695,07;1;128,33;0,0;933,03;1762,04;0,0;620,96;344,99;1405,94;0,0;0,61;23;695;33,09;0,22;15;10;51;5;1;1;11;9;0,8182;0,2037;9,14;Cluster_4;5e-08;1
ZIP_92020;49;5;280,06;0;56,01;29,99;0,0;250,07;0,0;37,13;0,0;256,81;0,0;0,16;9;619;123,8;0,33;9;0;14;3;1;1;2;0;0,0;0,2074;51,58;Cluster_4;0,0;0
ZIP_92071;101;2;625,96;0;312,98;0,0;14,99;610,97;0,0;0,0;0,0;222,96;0,0;0,65;5;228;114,0;0,03;6;0;15;3;1;0;2;0;0,0;0,4245;57,0;Cluster_11;1,5e-07;0
ZIP_92024;283;1;189,96;0;189,96;0,0;29,99;159,97;0,0;0,0;0,0;0,0;0,0;0,6;14;283;283,0;0,0;4;0;4;2;0;0;4;0;0,0;0,2964;141,5;Cluster_4;0,0;0
ZIP_92029;8;8;278,48;1;34,81;0,0;256,73;21,75;0,0;34,0;34,0;97,74;22,49;0,46;15;313;39,12;0,36;3;2;11;3;1;0;8;3;0,375;0,3721;31,3;Cluster_4;0,0;0
ZIP_92149;225;3;280,99;1;93,66;0,0;14,0;266,99;0,0;0,0;0,0;0,0;266,99;0,58;17;498;166,0;0,35;3;1;5;2;1;0;6;0;0,0;0,4607;71,14;Cluster_50;0,0;0
ZIP_92173;200;1;231,28;1;231,28;0,0;214,18;17,1;0,0;0,0;0,0;0,0;0,0;0,57;5;622;622,0;0,1;3;1;5;2;1;0;2;0;0,0;0,4827;207,33;Cluster_41;0,0;0
ZIP_92119;14;10;1285,65;1;128,56;0,0;1255,66;29,99;0,0;403,95;92,0;781,94;0,0;0,59;17;686;68,6;0,19;17;2;46;3;1;0;9;5;0,5556;0,151;23,65;Cluster_10;7e-08;1
ZIP_92128;51;6;430,58;0;71,76;0,0;172,87;191,99;6,572e-05;172,87;0,0;267,85;147,0;0,46;14;312;52,0;0,35;6;1;17;5;1;0;5;2;0,4;0,3416;34,66;Cluster_14;0,0;0
ZIP_92127;13;22;2232,02;1;101,45;0,0;1988,04;243,98;0,0;318,39;160,19;1483,39;242,2;0,38;17;458;20,81;0,3;19;7;100;5;1;0;10;6;0,6;0,1385;8,32;Cluster_5;1,2e-07;1
ZIP_92126;207;1;358,96;0;358,96;0,0;129,99;228,97;0,0;0,0;0,0;0,0;0,0;0,59;5;207;207,0;0,09;7;0;7;2;0;0;2;0;0,0;0,2228;103,5;Cluster_5;0,0;0
ZIP_92109;274;2;241,21;0;120,6;0,0;0,0;241,21;0,0;0,0;0,0;0,0;0,0;0,6;16;676;338,0;0,28;4;0;9;1;0;0;7;0;0,0;0,3821;169,0;Cluster_4;0,0;0
ZIP_92027;274;5;776,23;0;155,24;0,0;187,0;589,23;0,0;0,0;0,0;0,0;398,25;0,53;14;359;71,8;0,23;9;0;19;3;0;0;5;0;0,0;0,2294;44,87;Cluster_4;0,0;0
ZIP_92128;123;2;92,25;1;46,12;0,0;85,25;7,0;0,0;0,0;0,0;92,25;0,0;0,6;4;144;72,0;0,24;4;1;6;2;1;0;1;0;0,0;0,3004;20,57;Cluster_8;0,0;0
ZIP_92119;92;4;184,46;0;46,11;0,0;0,0;184,46;0,0;0,0;0,0;184,46;0,0;0,47;14;699;174,75;0,25;4;0;7;2;1;0;8;2;0,25;0,2202;43,68;Cluster_5;1,5e-07;1
ZIP_92114;19;34;3915,59;1;115,16;2182,77;374,71;1358,11;0,0;563,4;224,0;1759,27;326,49;0,21;23;676;19,88;0,45;31;3;187;5;1;0;9;9;1,0;0,1091;6,56;Cluster_5;2e-08;1
ZIP_92102;10;2;358,5;1;179,25;0,0;0,0;358,5;0,0;201,0;201,0;201,0;0,0;0,65;21;678;339,0;0,22;4;1;6;1;1;0;10;2;0,2;0,3482;19,94;Cluster_32;0,0;0
ZIP_92129;48;9;851,68;1;94,63;0,0;512,17;339,51;0,0;43,99;0,0;338,49;200,98;0,54;14;660;73,33;0,24;15;4;32;4;1;0;8;4;0,5;0,1477;17,83;Cluster_4;5e-08;0
ZIP_92129;211;1;129,99;0;129,99;0,0;0,0;129,99;0,0;0,0;0,0;0,0;0,0;0,62;4;211;211,0;0,26;1;0;1;1;0;0;1;0;0,0;1,0;211,0;Cluster_4;0,0;0
ZIP_92173;3;3;176,57;0;58,85;0,0;0,0;176,57;0,0;28,59;28,59;28,59;0,0;0,56;4;451;150,33;0,27;4;0;4;1;1;0;1;0;0,0;0,5728;112,75;Cluster_41;0,0;0
ZIP_92127;3;16;2765,44;0;172,84;0,0;1124,96;1640,48;0,0;1094,45;750,48;1516,19;754,25;0,64;19;701;43,81;0,12;19;1;63;4;1;0;10;6;0,6;0,128;7,7;Cluster_1;5e-08;1
ZIP_92124;12;4;350,46;1;87,61;0,0;20,0;330,46;0,0;185,0;185,0;185,0;0,0;0,32;19;676;169,0;0,42;9;0;14;4;1;0;8;2;0,25;0,1417;61,45;Cluster_4;0,0;0
ZIP_92128;93;2;559,75;1;279,87;0,0;546,25;13,5;0,0;0,0;0,0;559,75;0,0;0,5;14;173;86,5;0,32;7;2;16;2;1;0;9;2;0,2222;0,197;24,71;Cluster_14;0,0;0
ZIP_92120;14;4;258,13;0;64,53;0,0;34,97;223,16;0,0;194,14;103,7;258,13;0,0;0,28;1;700;175,0;0,47;9;0;25;4;1;0;0;0;0,0;0,1786;58,33;Cluster_1;0,0;0
ZIP_92111;276;6;160,48;0;26,74;0,0;119,98;40,5;0,0;0,0;0,0;0,0;216,97;0,49;13;581;96,83;0,29;6;0;8;2;1;0;7;3;0,4286;0,0419;21,51;Cluster_8;1,66;0
ZIP_92108;11;3;235,18;1;78,39;0,0;64,98;170,2;0,0;170,2;28,0;170,2;0,0;0,57;1;207;69,0;0,19;5;1;5;2;1;0;0;0;0,0;0,6126;41,4;Cluster_45;0,0;0
ZIP_92128;244;1;190,0;0;190,0;0,0;132,0;58,0;0,0;0,0;0,0;0,0;0,0;0,66;8;581;581,0;0,0;3;0;5;2;0;0;4;0;0,0;0,3347;193,66;Cluster_4;0,0;0
ZIP_92173;35;23;1098,35;1;47,75;63,5;251,43;783,42;0,0;197,91;0,0;336,41;0,0;0,25;15;634;27,56;0,45;23;1;62;4;1;0;8;4;0,5;0,2425;10,74;Cluster_28;6e-08;0
ZIP_92126;33;2;348,94;1;174,47;0,0;39,99;29,99;0,0002789599999999;278,96;0,0;348,94;0,0;0,6;6;123;61,5;0,08;6;1;7;4;1;0;2;0;0,0;0,3057;17,57;Cluster_5;0,0;0
ZIP_92108;340;1;134,99;0;134,99;0,0;0,0;134,99;0,0;0,0;0,0;0,0;0,0;0,66;15;404;404,0;0,06;4;0;4;1;1;0;6;0;0,0;0,3077;202,0;Cluster_8;0,0;0
ZIP_92131;295;1;99,75;0;99,75;0,0;79,75;20,0;0,0;0,0;0,0;0,0;0,0;0,64;4;295;295,0;0,06;3;0;3;2;1;0;2;0;0,0;0,4258;147,5;Cluster_4;0,0;0
ZIP_92111;73;4;209,1;1;52,27;0,0;38,48;125,62;4,5e-05;66,88;0,0;129,12;0,0;0,39;14;643;160,75;0,36;8;1;11;4;1;0;6;2;0,3333;0,174;42,86;Cluster_8;0,0;0
ZIP_92122;55;4;137,95;0;34,48;0,0;127,96;9,99;0,0;41,99;0,0;85,98;0,0;0,32;2;271;67,75;0,28;4;0;6;2;0;0;0;0;0,0;0,2679;33,87;Cluster_15;0,0;0
ZIP_92131;116;2;54,0;0;27,0;0,0;24,0;30,0;0,0;0,0;0,0;24,0;0,0;0,41;14;698;349,0;0,41;2;0;3;2;1;0;6;0;0,0;0,5061;99,71;Cluster_1;0,0;0
ZIP_92121;208;1;130,0;0;130,0;0,0;0,0;130,0;0,0;0,0;0,0;0,0;0,0;0,56;4;681;681,0;0,29;2;0;2;1;0;0;1;0;0,0;0,9998;136,2;Cluster_5;0,0;0
ZIP_92123;30;8;1119,41;0;139,92;0,0;466,41;58,66;0,00059434;474,9;156,99;529,89;45,91;0,49;20;608;76,0;0,22;15;3;45;4;1;0;10;6;0,6;0,1244;20,96;Cluster_10;8e-08;0
ZIP_92128;12;5;463,47;1;92,69;0,0;250,48;212,99;0,0;232,47;166,0;257,47;39,0;0,64;12;607;121,4;0,09;9;0;10;2;1;0;6;2;0,3333;0,198;67,44;Cluster_3;0,0;0
ZIP_92154;33;7;217,09;1;31,01;0,0;178,1;38,99;0,0;0,0;0,0;89,95;0,0;0,38;15;642;91,71;0,25;6;0;16;3;1;0;8;3;0,375;0,1809;26,75;Cluster_17;2,3000000000000002e-07;1
ZIP_92123;33;3;289,0;1;96,33;0,0;245,0;44,0;0,0;186,0;0,0;186,0;0,0;0,71;15;594;198,0;0,0;4;0;4;2;1;0;10;2;0,2;0,2869;42,42;Cluster_15;0,0;0
ZIP_92129;215;6;199,72;0;33,28;0,0;154,25;45,47;0,0;0,0;0,0;0,0;56,25;0,46;15;397;66,16;0,28;5;0;8;5;1;0;6;1;0,1667;0,1806;26,46;Cluster_4;2,6e-07;0
ZIP_92117;47;5;187,38;0;37,47;0,0;145,41;41,97;0,0;119,92;0,0;119,92;0,0;0,37;2;649;129,8;0,27;6;0;10;3;1;0;0;0;0,0;0,3408;38,17;Cluster_7;0,0;0
ZIP_92129;319;1;165,5;0;165,5;0,0;106,5;59,0;0,0;0,0;0,0;0,0;165,5;0,65;8;319;319,0;0,04;3;0;3;2;0;0;3;0;0,0;1,3983;159,5;Cluster_4;0,0;0
ZIP_92139;161;2;445,97;0;222,98;0,0;0,0;445,97;0,0;0,0;0,0;445,97;0,0;0,66;3;173;86,5;0,006682;9;0;14;1;1;0;1;0;0,0;0,1986;86,5;Cluster_5;0,0;0
ZIP_91905;313;1;484,43;1;484,43;0,0;43,5;440,93;0,0;0,0;0,0;0,0;484,43;0,39;18;669;669,0;0,25;7;0;12;2;1;0;9;0;0,0;0,2423;66,9;Cluster_20;0,0;0
ZIP_92126;127;1;70,5;0;70,5;0,0;0,0;70,5;0,0;0,0;0,0;70,5;0,0;0,55;13;580;580,0;0,25;3;0;3;1;0;0;8;1;0,125;0,3607;64,44;Cluster_5;0,0;0
ZIP_92128;218;1;129,99;0;129,99;0,0;0,0;129,99;0,0;0,0;0,0;0,0;0,0;0,54;4;218;218,0;0,3;1;0;1;1;0;0;1;0;0,0;1,0;218,0;Cluster_8;0,0;0
ZIP_92103;51;3;188,49;1;62,83;0,0;59,0;129,49;0,0;89,49;0,0;89,49;0,0;0,67;16;379;126,33;0,04;5;0;5;3;1;0;7;0;0,0;1,0908;94,75;Cluster_12;0,0;0
ZIP_92109;15;6;329,36;0;54,89;0,0;231,36;98,0;0,0;240,38;190,0;260,37;49,0;0,61;15;530;88,33;0,14;6;1;10;3;0;0;10;4;0,4;0,3888;35,33;Cluster_4;0,0;0
ZIP_92110;140;3;359,95;1;119,98;0,0;42,0;317,95;0,0;0,0;0,0;200,0;109,97;0,63;18;497;165,66;0,02;8;0;12;2;1;0;10;2;0,2;0,3646;38,23;Cluster_4;0,0;0
ZIP_92110;25;3;532,98;0;177,66;0,0;231,98;301,0;0,0;304,0;304,0;449,99;0,0;0,65;4;306;102,0;0,05;10;0;13;4;0;0;0;0;0,0;0,18;38,25;Cluster_15;0,0;0
ZIP_92109;77;10;324,45;0;32,44;0,0;310,46;13,99;0,0;59,96;0,0;161,53;0,0;0,25;12;698;69,8;0,22;12;1;25;4;1;0;6;2;0,3333;0,0385;36,73;Cluster_4;1,46;0
ZIP_92115;25;8;304,92;1;38,11;0,0;161,46;143,46;0,0;101,97;40,0;101,97;0,0;0,3;13;423;52,87;0,32;8;2;13;4;1;0;5;1;0,2;0,2244;26,43;Cluster_15;0,0;0
ZIP_92114;58;3;98,96;0;32,98;0,0;29,99;68,97;0,0;23,99;0,0;53,98;0,0;0,34;1;235;78,33;0,31;3;0;4;2;0;0;0;0;0,0;0,5775;33,57;Cluster_17;0,0;1
ZIP_92114;87;2;251,86;1;125,93;0,0;29,5;222,36;0,0;72,38;0,0;72,38;0,0;0,49;5;193;96,5;0,33;5;0;6;2;1;0;1;1;1,0;0,3511;27,57;Cluster_24;0,0;0
ZIP_92131;19;7;389,48;1;55,64;0,0;322,48;67,0;0,0;69,0;44,0;132,0;25,0;0,53;15;432;61,71;0,37;7;1;11;4;1;0;6;2;0,3333;0,2183;20,57;Cluster_3;0,0;0
ZIP_92104;187;1;202,0;0;202,0;0,0;0,0;202,0;0,0;0,0;0,0;0,0;0,0;0,71;4;187;187,0;0,0;3;0;3;2;1;0;1;0;0,0;0,3705;93,5;Cluster_25;0,0;0
ZIP_92119;5;34;2230,96;1;65,61;0,0;1403,13;766,52;6,131000000000001e-05;472,21;164,97;1166,54;89,97;0,45;18;697;20,5;0,27;23;8;92;8;1;0;10;9;0,9;0,1439;7,41;Cluster_10;0,0;1
ZIP_92123;219;4;268,43;0;67,1;0,0;103,99;164,44;0,0;0,0;0,0;0,0;0,0;0,48;10;678;169,5;0,29;3;0;10;2;0;0;6;0;0,0;0,4363;75,33;Cluster_10;1,4e-07;0
ZIP_92154;118;5;361,68;1;72,33;0,0;349,18;12,5;0,0;0,0;0,0;39,99;0,0;0,3;13;662;132,4;0,28;9;0;15;4;1;0;6;0;0,0;0,1696;31,52;Cluster_17;0,0;1
ZIP_92114;213;2;592,99;0;296,49;188,0;0,0;404,99;0,0;0,0;0,0;0,0;0,0;0,64;6;215;107,5;0,11;6;1;8;3;1;0;1;0;0,0;0,2519;71,66;Cluster_17;0,0;0
ZIP_92612;52;33;861,19;1;26,09;0,0;360,51;163,11;0,00033757;0,0;0,0;315,38;68,14;0,45;20;530;16,06;0,29;25;8;89;8;1;0;10;6;0,6;0,0313;5,09;Cluster_4;1,32;0
ZIP_92111;66;10;237,97;1;23,79;0,0;93,98;143,99;0,0;55,97;0,0;55,97;154,0;0,64;16;667;66,7;0,05;7;0;10;4;1;0;6;1;0,1667;0,1036;26,68;Cluster_41;6,1e-07;0
ZIP_92131;242;5;478,69;1;95,73;0,0;433,69;45,0;0,0;0,0;0,0;0,0;0,0;0,5;14;631;126,2;0,24;12;0;20;2;1;0;9;1;0,1111;0,1432;25,24;Cluster_3;1,5e-07;0
ZIP_92107;14;7;630,17;1;90,02;0,0;528,75;101,42;0,0;182,98;144,0;630,17;0,0;0,42;14;540;77,14;0,34;9;1;28;4;1;0;9;2;0,2222;0,1101;7,2;Cluster_12;3,3e-07;1
ZIP_92139;127;5;382,65;1;76,53;0,0;18,56;364,09;0,0;0,0;0,0;299,2;0,0;0,5;7;265;53,0;0,19;9;1;13;3;1;0;3;0;0,0;0,2077;18,92;Cluster_5;3e-08;0
ZIP_92139;84;15;986,3;1;65,75;0,0;920,8;65,5;0,0;31,48;0,0;248,47;192,72;0,53;16;660;44,0;0,22;12;2;31;2;1;0;8;5;0,625;0,1632;11,18;Cluster_17;2e-08;1
ZIP_92123;53;1;75,98;0;75,98;0,0;0,0;75,98;0,0;75,98;0,0;75,98;0,0;0,42;10;438;438,0;0,26;3;0;3;1;0;0;6;0;0,0;0,3809;87,6;Cluster_10;0,0;0
ZIP_92104;8;4;341,06;0;85,26;0,0;202,33;17,8;0,00012093;341,06;140,75;341,06;0,0;0,31;3;677;169,25;0,38;13;0;20;5;1;0;2;0;0,0;0,1197;33,85;Cluster_15;2,2e-07;1
ZIP_92139;145;5;476,21;1;95,24;0,0;86,23;389,98;0,0;0,0;0,0;193,0;0,0;0,59;16;307;61,4;0,24;7;1;19;2;1;0;6;1;0,1667;0,2313;7,87;Cluster_17;1,9e-07;0
ZIP_92117;6;9;1419,33;1;157,7;0,0;0,0;1419,33;0,0;448,85;211,9;537,85;0,0;0,61;19;543;60,33;0,14;10;2;45;3;1;0;10;4;0,4;0,222;33,93;Cluster_10;1,2e-07;0
ZIP_92108;285;1;79,0;0;79,0;0,0;0,0;79,0;0,0;0,0;0,0;0,0;0,0;0,71;2;285;285,0;0,0;1;0;1;1;0;0;2;0;0,0;2,0;285,0;Cluster_12;0,0;0
ZIP_92124;72;5;470,97;0;94,19;0,0;0,0;470,97;0,0;19,5;0,0;249,48;0,0;0,66;11;607;121,4;0,01;11;0;14;2;1;0;6;2;0,3333;0,2212;26,39;Cluster_8;0,0;0
ZIP_92154;147;1;163,97;0;163,97;0,0;153,98;9,99;0,0;0,0;0,0;163,97;0,0;0,6;3;147;147,0;0,02;4;0;4;2;1;0;1;0;0,0;0,3787;73,5;Cluster_28;0,0;0
ZIP_92130;118;4;129,96;0;32,49;0,0;114,96;15,0;0,0;0,0;0,0;79,98;0,0;0,47;1;267;66,75;0,11;7;0;13;2;0;0;0;0;0,0;0,0341;17,8;Cluster_1;1,83;0
ZIP_92126;253;3;184,98;0;61,66;0,0;51,5;133,48;0,0;0,0;0,0;0,0;0,0;0,33;5;265;88,33;0,43;3;0;6;3;0;0;2;0;0,0;0,2724;66,25;Cluster_5;1,1e-07;0
ZIP_92143;50;4;281,4;1;70,35;0,0;0,0;235,18;4,622e-05;8,5;0,0;281,4;0,0;0,54;5;177;44,25;0,13;7;0;9;2;1;0;2;1;0,5;0,4702;16,09;Cluster_50;0,0;0
ZIP_92143;342;1;71,99;0;71,99;0,0;0,0;71,99;0,0;0,0;0,0;0,0;0,0;0,58;0;342;342,0;0,11;2;0;2;1;0;0;0;0;0,0;0,5061;171,0;Cluster_50;0,0;0
ZIP_91911;5;9;1140,78;1;126,75;0,0;472,67;185,29;0,00048282;252,92;171,95;546,16;0,0;0,57;23;677;75,22;0,2;10;3;40;6;1;0;9;4;0,4444;0,3553;29,43;Cluster_17;0,0;0
ZIP_92129;27;10;514,02;1;51,4;0,0;90,73;423,29;0,0;93,18;75,19;93,18;0,0;0,49;21;676;67,6;0,26;13;3;16;5;1;0;10;3;0,3;0,15;11,26;Cluster_5;2,2e-07;1
ZIP_92129;61;8;1132,39;1;141,54;0,0;759,42;372,97;0,0;20,0;0,0;20,0;0,0;0,62;17;668;83,5;0,11;6;1;23;3;1;0;11;3;0,2727;0,2315;26,72;Cluster_3;2e-08;1
ZIP_92129;6;9;463,22;1;51,46;0,0;313,8;149,42;0,0;273,28;99,4;325,77;59,99;0,03;16;507;56,33;0,43;12;1;23;4;1;0;9;3;0,3333;0,1875;9,56;Cluster_2;0,0;1
ZIP_92130;26;2;464,39;0;232,19;0,0;416,39;48,0;0,0;338,39;338,39;338,39;0,0;0,69;2;287;143,5;0,09;4;1;7;2;0;0;2;0;0,0;0,5502;71,75;Cluster_4;0,0;0
ZIP_92173;33;1;80,49;1;80,49;0,0;0,0;80,49;0,0;80,49;0,0;80,49;0,0;0,36;3;606;606,0;0,35;2;0;4;1;1;0;1;0;0,0;0,5185;202,0;Cluster_41;0,0;0
ZIP_92037;331;1;313,2;1;313,2;0,0;0,0;313,2;0,0;0,0;0,0;0,0;313,2;0,66;16;331;331,0;0,1;5;0;7;1;1;0;6;0;0,0;0,7553;331,0;Cluster_4;0,0;0
ZIP_92130;18;2;201,0;0;100,5;0,0;0,0;201,0;0,0;201,0;201,0;201,0;0,0;0,69;14;398;199,0;0,05;3;1;3;2;0;0;6;1;0,1667;0,081;66,33;Cluster_4;1,12;0
ZIP_92105;14;31;2119,52;1;68,37;0,0;1618,36;501,16;0,0;403,11;98,37;1057,91;138,77;0,44;20;612;19,74;0,37;20;3;92;3;1;0;9;6;0,6667;0,1244;7,46;Cluster_17;1,7000000000000001e-07;1
ZIP_92126;295;1;82,6;0;82,6;0,0;0,0;82,6;0,0;0,0;0,0;0,0;0,0;0,58;4;671;671,0;0,3;1;0;1;1;0;0;3;0;0,0;1,0;335,5;Cluster_8;0,0;0
ZIP_92122;258;2;398,99;0;199,49;0,0;347,49;51,5;0,0;0,0;0,0;0,0;0,0;0,55;3;266;133,0;0,22;5;0;12;2;0;0;2;0;0,0;0,2745;88,66;Cluster_12;9e-08;0
ZIP_92122;3;34;3909,87;1;114,99;0,0;783,63;3119,26;6,98e-06;1338,84;1204,85;2328,73;117,75;0,57;28;698;20,52;0,18;22;12;125;4;1;1;8;7;0,875;0,1752;7,34;Cluster_4;6e-08;1
ZIP_92116;170;3;59,25;0;19,75;0,0;0,0;59,25;0,0;0,0;0,0;0,0;59,25;0,56;13;685;228,33;0,26;2;0;3;1;0;0;8;2;0,25;0,2995;57,08;Cluster_8;8,2e-07;0
ZIP_92129;137;3;445,91;1;148,63;0,0;0,0;445,91;0,0;0,0;0,0;274,95;0,0;0,38;19;622;207,33;0,21;12;1;16;2;1;0;9;2;0,2222;0,1483;69,11;Cluster_5;0,0;0
ZIP_92124;194;3;40,46;0;13,48;0,0;27,46;13,0;0,0;0,0;0,0;0,0;0,0;0,0;4;590;196,66;0,47;7;0;8;2;1;0;0;0;0,0;0,2243;53,63;Cluster_3;0,0;0
ZIP_91913;37;2;202,98;1;101,49;0,0;0,0;202,98;0,0;128,99;0,0;128,99;73,99;0,62;17;667;333,5;0,12;3;0;4;1;1;0;9;1;0,1111;0,74;83,37;Cluster_5;0,0;0
ZIP_92128;29;3;327,29;1;109,09;0,0;0,0;327,29;0,0;327,29;134,02;327,29;0,0;0,6;2;38;12,66;0,17;5;2;9;2;1;0;3;0;0,0;0,5464;2,71;Cluster_4;1,8e-07;0
ZIP_92122;112;6;554,87;0;92,47;0,0;164,98;389,89;0,0;0,0;0,0;298,9;0,0;0,38;14;562;93,66;0,17;12;1;18;3;1;0;5;3;0,6;0,2255;46,83;Cluster_4;0,0;0
ZIP_92128;26;4;207,48;1;51,87;0,0;67,49;139,99;0,0;90,48;41,0;90,48;83,0;0,59;4;411;102,75;0,23;8;1;10;2;1;0;1;0;0,0;0,3031;17,86;Cluster_5;0,0;0
ZIP_92115;239;1;125,55;1;125,55;0,0;0,0;125,55;0,0;0,0;0,0;0,0;0,0;0,48;10;239;239,0;0,55;1;1;1;1;1;0;3;0;0,0;1,0;239,0;Cluster_23;0,0;0
ZIP_92104;32;4;982,73;1;245,68;0,0;289,24;395,21;0,00029828;445,76;0,0;678,25;0,0;0,53;16;579;144,75;0,25;11;1;45;5;1;0;9;4;0,4444;0,3094;36,18;Cluster_15;7e-08;0
ZIP_92113;166;3;112,22;0;37,4;0,0;74,24;37,98;0,0;0,0;0,0;25,0;0,0;0,49;2;618;206,0;0,19;4;0;5;2;1;0;1;0;0,0;0,3019;103,0;Cluster_41;0,0;0
ZIP_92123;107;6;1785,65;1;297,6;0,0;1579,78;106,91;9,896e-05;0,0;0,0;501,67;0,0;0,59;14;601;100,16;0,19;14;5;45;5;1;0;5;2;0,4;0,1492;28,61;Cluster_15;0,0;0
ZIP_92211;19;7;432,25;1;61,75;0,0;425,59;6,66;0,0;0,0;13,49;424,79;0,0;0,39;18;659;94,14;0,3;14;1;32;4;1;1;9;2;0,2222;0,2483;32,95;Cluster_23;3,8e-07;0
ZIP_92243;212;1;103,0;0;103,0;0,0;0,0;103,0;0,0;0,0;0,0;0,0;0,0;0,68;7;212;212,0;0,02;2;0;4;1;1;1;2;0;0,0;0,7511;70,66;Cluster_42;0,0;0
ZIP_92243;18;5;691,35;1;138,27;0,0;41,99;649,36;0,0;691,35;300,99;691,35;0,0;0,32;14;585;117,0;0,35;7;0;21;4;1;0;8;2;0,25;0,2489;27,85;Cluster_16;0,0;1
ZIP_92231;5;11;1026,73;1;93,33;0,0;167,49;718,33;0,00014091;287,46;221,0;589,32;0,0;0,15;21;689;62,63;0,39;14;2;47;7;1;0;7;4;0,5714;0,2044;19,68;Cluster_41;1e-08;1
ZIP_92337;209;1;283,49;1;283,49;0,0;0,0;283,49;0,0;0,0;0,0;0,0;0,0;0,62;5;209;209,0;0,16;3;1;11;1;1;0;2;0;0,0;0,4901;29,85;Cluster_38;0,0;0
ZIP_92336;14;12;720,24;1;60,02;0,0;527,67;192,57;0,0;207,28;16,0;431,51;0,0;0,17;16;546;45,5;0,41;15;3;37;2;1;0;10;6;0,6;0,1621;14,0;Cluster_5;0,0;0
ZIP_92316;134;1;102,97;0;102,97;0,0;82,98;19,99;0,0;0,0;0,0;102,97;0,0;0,6;4;134;134,0;0,06;3;0;3;2;1;0;1;0;0,0;0,4495;67,0;Cluster_17;0,0;0
ZIP_92315;243;1;97,78;0;97,78;0,0;9,99;87,79;0,0;0,0;0,0;0,0;0,0;0,39;4;243;243,0;0,28;3;0;3;2;0;0;1;0;0,0;0,4539;121,5;Cluster_50;0,0;0
ZIP_92374;20;3;190,99;1;63,66;0,0;49,99;141,0;0,0;0,0;0,0;190,99;0,0;0,69;15;697;232,33;0,11;2;0;4;2;1;0;7;1;0,1429;0,5052;116,16;Cluster_39;1,8e-07;0
ZIP_92307;349;1;79,97;0;79,97;0,0;0,0;79,97;0,0;0,0;0,0;0,0;0,0;0,53;8;349;349,0;0,0;2;0;3;1;0;0;4;0;0,0;0,5312;349,0;Cluster_17;0,0;0
ZIP_92373;195;1;147,99;0;147,99;0,0;0,0;147,99;0,0;0,0;0,0;0,0;0,0;0,62;4;195;195,0;0,11;3;0;4;1;0;0;2;0;0,0;0,6794;195,0;Cluster_4;0,0;0
ZIP_92308;121;1;144,97;0;144,97;0,0;0,0;144,97;0,0;0,0;0,0;144,97;0,0;0,59;2;121;121,0;0,0;3;0;3;1;1;0;0;0;0,0;0,4054;121,0;Cluster_17;0,0;0
ZIP_92346;270;1;69,27;1;69,27;0,0;0,0;69,27;0,0;0,0;0,0;0,0;0,0;0,16;4;270;270,0;0,37;3;0;3;1;1;0;1;0;0,0;0,3719;270,0;Cluster_23;0,0;0
ZIP_92408;140;2;109,96;1;54,98;0,0;79,97;29,99;0,0;0,0;0,0;79,97;0,0;0,29;14;692;346,0;0,14;3;0;4;2;1;0;8;1;0,125;0,3553;69,2;Cluster_5;0,0;0
ZIP_92373;138;2;147,0;0;73,5;0,0;88,0;59,0;0,0;0,0;0,0;108,0;0,0;0,64;2;241;120,5;0,06;2;0;3;2;0;0;0;0;0,0;0,5194;80,33;Cluster_8;0,0;0
ZIP_92354;50;8;570,87;0;71,35;0,0;39,99;530,88;0,0;29,99;0,0;129,96;0,0;0,49;16;675;84,37;0,07;9;0;11;2;0;0;6;2;0,3333;0,2287;56,25;Cluster_8;7e-08;0
